Source,Destination,Protocol,Length,Info,Source MAC Address,Destination MAC,Source IP ARP,Destination IP ARP,Label
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2208#10] 49938  >  443 [ACK] Seq=1680 Ack=807724 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1513,"[TCP Retransmission] 443  >  49938 [PSH, ACK] Seq=825245 Ack=1680 Win=64240 Len=1459",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2208#11] 49938  >  443 [ACK] Seq=1680 Ack=807724 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Previous segment not captured] 443  >  49938 [ACK] Seq=828164 Ack=1680 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2208#12] 49938  >  443 [ACK] Seq=1680 Ack=807724 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Previous segment not captured] 443  >  49938 [ACK] Seq=831084 Ack=1680 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2208#13] 49938  >  443 [ACK] Seq=1680 Ack=807724 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Previous segment not captured] 443  >  49938 [ACK] Seq=835464 Ack=1680 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2208#14] 49938  >  443 [ACK] Seq=1680 Ack=807724 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Previous segment not captured] 443  >  49938 [ACK] Seq=838384 Ack=1680 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2208#15] 49938  >  443 [ACK] Seq=1680 Ack=807724 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TLSv1.2,1514,"[TCP Previous segment not captured] , Ignored Unknown Record",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2208#16] 49938  >  443 [ACK] Seq=1680 Ack=807724 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TLSv1.2,1514,"[TCP Previous segment not captured] , Ignored Unknown Record",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2208#17] 49938  >  443 [ACK] Seq=1680 Ack=807724 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TLSv1.2,1514,"[TCP Previous segment not captured] , Ignored Unknown Record",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2208#18] 49938  >  443 [ACK] Seq=1680 Ack=807724 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TLSv1.2,1514,Ignored Unknown Record,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2208#19] 49938  >  443 [ACK] Seq=1680 Ack=807724 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TLSv1.2,1514,"[TCP Previous segment not captured] , Ignored Unknown Record",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2208#20] 49938  >  443 [ACK] Seq=1680 Ack=807724 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Retransmission] 443  >  49938 [ACK] Seq=807724 Ack=1680 Win=64240 Len=1460,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,49938  >  443 [ACK] Seq=1680 Ack=812104 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Retransmission] 443  >  49938 [ACK] Seq=812104 Ack=1680 Win=64240 Len=1460,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,49938  >  443 [ACK] Seq=1680 Ack=813565 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Retransmission] 443  >  49938 [ACK] Seq=813564 Ack=1680 Win=64240 Len=1460,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,49938  >  443 [ACK] Seq=1680 Ack=817944 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Retransmission] 443  >  49938 [ACK] Seq=817944 Ack=1680 Win=64240 Len=1460,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,49938  >  443 [ACK] Seq=1680 Ack=819405 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Retransmission] 443  >  49938 [ACK] Seq=819404 Ack=1680 Win=64240 Len=1460,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,49938  >  443 [ACK] Seq=1680 Ack=822325 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TLSv1.2,1514,"[TCP Spurious Retransmission] , Ignored Unknown Record",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2258#1] 49938  >  443 [ACK] Seq=1680 Ack=822325 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Retransmission] 443  >  49938 [ACK] Seq=822324 Ack=1680 Win=64240 Len=1460,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,49938  >  443 [ACK] Seq=1680 Ack=826704 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Spurious Retransmission] 443  >  49938 [ACK] Seq=825244 Ack=1680 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2262#1] 49938  >  443 [ACK] Seq=1680 Ack=826704 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Retransmission] 443  >  49938 [ACK] Seq=826704 Ack=1680 Win=64240 Len=1460,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,49938  >  443 [ACK] Seq=1680 Ack=829624 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Spurious Retransmission] 443  >  49938 [ACK] Seq=828164 Ack=1680 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2266#1] 49938  >  443 [ACK] Seq=1680 Ack=829624 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Retransmission] 443  >  49938 [ACK] Seq=832544 Ack=1680 Win=64240 Len=1460,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2266#2] 49938  >  443 [ACK] Seq=1680 Ack=829624 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Retransmission] 443  >  49938 [ACK] Seq=834004 Ack=1680 Win=64240 Len=1460,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2266#3] 49938  >  443 [ACK] Seq=1680 Ack=829624 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Retransmission] 443  >  49938 [ACK] Seq=842764 Ack=1680 Win=64240 Len=1460,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2266#4] 49938  >  443 [ACK] Seq=1680 Ack=829624 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Retransmission] 443  >  49938 [ACK] Seq=845684 Ack=1680 Win=64240 Len=1460,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2266#5] 49938  >  443 [ACK] Seq=1680 Ack=829624 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Retransmission] 443  >  49938 [ACK] Seq=848604 Ack=1680 Win=64240 Len=1460,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2266#6] 49938  >  443 [ACK] Seq=1680 Ack=829624 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Retransmission] 443  >  49938 [ACK] Seq=851524 Ack=1680 Win=64240 Len=1460,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2266#7] 49938  >  443 [ACK] Seq=1680 Ack=829624 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Retransmission] 443  >  49938 [ACK] Seq=852984 Ack=1680 Win=64240 Len=1460,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2266#8] 49938  >  443 [ACK] Seq=1680 Ack=829624 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Retransmission] 443  >  49938 [ACK] Seq=857364 Ack=1680 Win=64240 Len=1460,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2266#9] 49938  >  443 [ACK] Seq=1680 Ack=829624 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Retransmission] 443  >  49938 [ACK] Seq=860284 Ack=1680 Win=64240 Len=1460,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2266#10] 49938  >  443 [ACK] Seq=1680 Ack=829624 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Retransmission] 443  >  49938 [ACK] Seq=863204 Ack=1680 Win=64240 Len=1460,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2266#11] 49938  >  443 [ACK] Seq=1680 Ack=829624 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Retransmission] 443  >  49938 [ACK] Seq=864664 Ack=1680 Win=64240 Len=1460,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2266#12] 49938  >  443 [ACK] Seq=1680 Ack=829624 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Retransmission] 443  >  49938 [ACK] Seq=869044 Ack=1680 Win=64240 Len=1460,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2266#13] 49938  >  443 [ACK] Seq=1680 Ack=829624 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TLSv1.2,1514,"[TCP Previous segment not captured] , Ignored Unknown Record",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2266#14] 49938  >  443 [ACK] Seq=1680 Ack=829624 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TLSv1.2,1514,Ignored Unknown Record,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2266#15] 49938  >  443 [ACK] Seq=1680 Ack=829624 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Out-Of-Order] 443  >  49938 [ACK] Seq=812104 Ack=1680 Win=64240 Len=1460,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2266#16] 49938  >  443 [ACK] Seq=1680 Ack=829624 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TLSv1.2,1514,"[TCP Spurious Retransmission] , Ignored Unknown Record",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2266#17] 49938  >  443 [ACK] Seq=1680 Ack=829624 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TLSv1.2,1514,"[TCP Spurious Retransmission] , Ignored Unknown Record",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2266#18] 49938  >  443 [ACK] Seq=1680 Ack=829624 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TLSv1.2,1514,"[TCP Spurious Retransmission] , Ignored Unknown Record",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2266#19] 49938  >  443 [ACK] Seq=1680 Ack=829624 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TLSv1.2,1514,"[TCP Spurious Retransmission] , Ignored Unknown Record",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2266#20] 49938  >  443 [ACK] Seq=1680 Ack=829624 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Spurious Retransmission] 443  >  49938 [ACK] Seq=823784 Ack=1680 Win=64240 Len=1460,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2266#21] 49938  >  443 [ACK] Seq=1680 Ack=829624 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Retransmission] 443  >  49938 [ACK] Seq=858824 Ack=1680 Win=64240 Len=1460,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2266#22] 49938  >  443 [ACK] Seq=1680 Ack=829624 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Retransmission] 443  >  49938 [ACK] Seq=861744 Ack=1680 Win=64240 Len=1460,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2266#23] 49938  >  443 [ACK] Seq=1680 Ack=829624 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Retransmission] 443  >  49938 [ACK] Seq=864664 Ack=1680 Win=64240 Len=1460,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2266#24] 49938  >  443 [ACK] Seq=1680 Ack=829624 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Retransmission] 443  >  49938 [ACK] Seq=867584 Ack=1680 Win=64240 Len=1460,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2266#25] 49938  >  443 [ACK] Seq=1680 Ack=829624 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Retransmission] 443  >  49938 [ACK] Seq=869044 Ack=1680 Win=64240 Len=1460,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2266#26] 49938  >  443 [ACK] Seq=1680 Ack=829624 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Retransmission] 443  >  49938 [ACK] Seq=870504 Ack=1680 Win=64240 Len=1460,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2266#27] 49938  >  443 [ACK] Seq=1680 Ack=829624 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TLSv1.2,1514,"[TCP Previous segment not captured] , Ignored Unknown Record",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2266#28] 49938  >  443 [ACK] Seq=1680 Ack=829624 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TLSv1.2,1514,"[TCP Previous segment not captured] , Ignored Unknown Record",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2266#29] 49938  >  443 [ACK] Seq=1680 Ack=829624 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Out-Of-Order] 443  >  49938 [ACK] Seq=819404 Ack=1680 Win=64240 Len=1460,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2266#30] 49938  >  443 [ACK] Seq=1680 Ack=829624 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TLSv1.2,1514,"[TCP Spurious Retransmission] , Ignored Unknown Record",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2266#31] 49938  >  443 [ACK] Seq=1680 Ack=829624 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TLSv1.2,1514,"[TCP Spurious Retransmission] , Ignored Unknown Record",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2266#32] 49938  >  443 [ACK] Seq=1680 Ack=829624 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Spurious Retransmission] 443  >  49938 [ACK] Seq=823784 Ack=1680 Win=64240 Len=1460,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2266#33] 49938  >  443 [ACK] Seq=1680 Ack=829624 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Spurious Retransmission] 443  >  49938 [ACK] Seq=826704 Ack=1680 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2266#34] 49938  >  443 [ACK] Seq=1680 Ack=829624 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Fast Retransmission] 443  >  49938 [ACK] Seq=829624 Ack=1680 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,49938  >  443 [ACK] Seq=1680 Ack=836924 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Spurious Retransmission] 443  >  49938 [ACK] Seq=831084 Ack=1680 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2336#1] 49938  >  443 [ACK] Seq=1680 Ack=836924 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Retransmission] 443  >  49938 [ACK] Seq=857364 Ack=1680 Win=64240 Len=1460,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2336#2] 49938  >  443 [ACK] Seq=1680 Ack=836924 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Retransmission] 443  >  49938 [ACK] Seq=861744 Ack=1680 Win=64240 Len=1460,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2336#3] 49938  >  443 [ACK] Seq=1680 Ack=836924 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Retransmission] 443  >  49938 [ACK] Seq=863204 Ack=1680 Win=64240 Len=1460,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2336#4] 49938  >  443 [ACK] Seq=1680 Ack=836924 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Retransmission] 443  >  49938 [ACK] Seq=867584 Ack=1680 Win=64240 Len=1460,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2336#5] 49938  >  443 [ACK] Seq=1680 Ack=836924 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Retransmission] 443  >  49938 [ACK] Seq=869044 Ack=1680 Win=64240 Len=1460,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2336#6] 49938  >  443 [ACK] Seq=1680 Ack=836924 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TLSv1.2,1514,"[TCP Previous segment not captured] , Ignored Unknown Record",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2336#7] 49938  >  443 [ACK] Seq=1680 Ack=836924 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,60,"[TCP Previous segment not captured] 443  >  49938 [PSH, ACK] Seq=886563 Ack=1680 Win=64240 Len=1 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2336#8] 49938  >  443 [ACK] Seq=1680 Ack=836924 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TLSv1.2,1514,Ignored Unknown Record,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2336#9] 49938  >  443 [ACK] Seq=1680 Ack=836924 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TLSv1.2,1514,"[TCP Previous segment not captured] , Ignored Unknown Record",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2336#10] 49938  >  443 [ACK] Seq=1680 Ack=836924 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TLSv1.2,1514,Ignored Unknown Record,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2336#11] 49938  >  443 [ACK] Seq=1680 Ack=836924 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Out-Of-Order] 443  >  49938 [ACK] Seq=832544 Ack=1680 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2336#12] 49938  >  443 [ACK] Seq=1680 Ack=836924 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
157.240.199.15,192.168.77.21,TCP,1514,[TCP Spurious Retransmission] 443  >  49938 [ACK] Seq=835464 Ack=1680 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.15,TCP,54,[TCP Dup ACK 2336#13] 49938  >  443 [ACK] Seq=1680 Ack=836924 Win=65392 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
